student_id,step,timestamp,concept,skill,item_id,irt_difficulty_b,irt_discrimination_a,student_theta,prior_mastery,is_correct,response_time_sec
STU_0280,50,2026-01-04T20:50:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.396,1.451,-0.875,0.469,1,50
STU_0281,1,2026-01-26T20:00:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _002,0.979,1.351,1.168,0.293,1,70
STU_0281,2,2026-01-26T20:04:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_007,0.196,1.695,1.238,0.314,1,47
STU_0281,3,2026-01-26T20:07:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.577,1.63,1.308,0.135,1,45
STU_0281,4,2026-01-26T20:10:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_005,0.384,1.407,1.378,0.212,0,35
STU_0281,5,2026-01-26T20:15:00+00:00,Window Functions,SQL,ITEM_WIND_001,0.206,1.277,1.358,0.542,0,40
STU_0281,6,2026-01-26T20:18:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_005,0.307,1.381,1.338,0.223,1,28
STU_0281,7,2026-01-26T20:21:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_006,0.483,1.715,1.408,0.261,1,54
STU_0281,8,2026-01-26T20:25:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_002,-0.352,1.51,1.478,0.352,1,36
STU_0281,9,2026-01-26T20:28:00+00:00,Control Flow & Generators,Python,ITEM_CONT_002,-0.888,1.599,1.548,0.322,1,37
STU_0281,10,2026-01-26T20:30:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_006,0.149,1.251,1.618,0.16,1,46
STU_0281,11,2026-01-26T20:33:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_002,-0.034,1.122,1.688,0.379,0,53
STU_0281,12,2026-01-26T20:38:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.442,1.383,1.668,0.191,1,41
STU_0281,13,2026-01-26T20:42:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_007,-0.741,1.33,1.738,0.36,1,30
STU_0281,14,2026-01-26T20:47:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_002,0.109,1.785,1.808,0.341,1,44
STU_0281,15,2026-01-26T20:49:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_005,0.984,1.483,1.878,0.604,1,51
STU_0281,16,2026-01-26T20:52:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_004,-0.19,1.284,1.948,0.413,1,37
STU_0281,17,2026-01-26T20:55:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_007,0.45,1.75,2.018,0.412,1,50
STU_0281,18,2026-01-26T20:59:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_002,1.293,1.236,2.088,0.18,1,51
STU_0281,19,2026-01-26T21:02:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.06,1.462,2.158,0.453,1,50
STU_0281,20,2026-01-26T21:05:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _005,1.013,1.456,2.228,0.477,0,60
STU_0281,21,2026-01-26T21:10:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,1.033,1.105,2.208,0.429,1,74
STU_0281,22,2026-01-26T21:12:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_002,0.107,1.599,2.278,0.492,0,37
STU_0281,23,2026-01-26T21:16:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.224,1.763,2.258,0.264,0,25
STU_0281,24,2026-01-26T21:20:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_001,0.273,1.129,2.238,0.401,1,45
STU_0281,25,2026-01-26T21:23:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.651,1.65,2.308,0.527,1,56
STU_0281,26,2026-01-26T21:26:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.139,1.589,2.378,0.596,1,61
STU_0281,27,2026-01-26T21:28:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.361,1.476,2.448,0.443,0,30
STU_0281,28,2026-01-26T21:31:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.312,1.738,2.428,0.453,0,38
STU_0281,29,2026-01-26T21:35:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_005,0.354,1.352,2.408,0.399,1,40
STU_0281,30,2026-01-26T21:40:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _001,-1.454,1.732,2.478,0.449,1,49
STU_0281,31,2026-01-26T21:43:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_005,-0.685,1.501,2.548,0.65,1,27
STU_0281,32,2026-01-26T21:48:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,0.237,1.121,2.618,0.512,1,25
STU_0281,33,2026-01-26T21:51:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.827,1.741,2.688,0.707,1,34
STU_0281,34,2026-01-26T21:55:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_006,0.311,1.253,2.758,0.425,1,46
STU_0281,35,2026-01-26T21:58:00+00:00,Window Functions,SQL,ITEM_WIND_004,0.442,1.565,2.828,0.488,0,47
STU_0281,36,2026-01-26T22:03:00+00:00,Data Types & Mutability,Python,ITEM_DATA_005,-1.716,1.369,2.808,0.521,1,42
STU_0281,37,2026-01-26T22:08:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_003,0.708,1.775,2.878,0.551,1,65
STU_0281,38,2026-01-26T22:11:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.605,1.295,2.948,0.783,1,55
STU_0281,39,2026-01-26T22:15:00+00:00,Caching & Consistency,System Design,ITEM_CACH_002,0.377,1.387,3.018,0.55,1,40
STU_0281,40,2026-01-26T22:17:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_001,-0.057,1.559,3.088,0.639,0,39
STU_0281,41,2026-01-26T22:21:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_005,0.242,1.419,3.068,0.557,0,50
STU_0281,42,2026-01-26T22:26:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_007,1.39,1.207,3.048,0.393,1,45
STU_0281,43,2026-01-26T22:29:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.507,1.288,3.118,0.408,1,55
STU_0281,44,2026-01-26T22:31:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.228,1.28,3.188,0.52,0,49
STU_0281,45,2026-01-26T22:34:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_002,1.134,1.283,3.168,0.551,1,48
STU_0281,46,2026-01-26T22:38:00+00:00,Data Types & Mutability,Python,ITEM_DATA_007,-1.908,1.618,3.238,0.646,1,58
STU_0281,47,2026-01-26T22:43:00+00:00,Control Flow & Generators,Python,ITEM_CONT_005,-0.517,1.76,3.308,0.498,1,41
STU_0281,48,2026-01-26T22:48:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.865,1.623,3.378,0.738,1,41
STU_0281,49,2026-01-26T22:51:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.362,1.258,3.448,0.468,1,48
STU_0281,50,2026-01-26T22:55:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _008,-1.54,1.129,3.518,0.592,1,16
STU_0282,1,2026-01-20T17:00:00+00:00,Data Types & Mutability,Python,ITEM_DATA_002,-1.876,1.393,-0.545,0.183,1,31
STU_0282,2,2026-01-20T17:05:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_004,0.31,1.714,-0.475,0.293,0,41
STU_0282,3,2026-01-20T17:09:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_003,0.698,1.713,-0.495,0.378,1,54
STU_0282,4,2026-01-20T17:13:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_003,0.326,1.683,-0.425,0.264,1,28
STU_0282,5,2026-01-20T17:17:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_001,1.237,1.518,-0.355,0.449,0,60
STU_0282,6,2026-01-20T17:21:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_006,-0.505,1.539,-0.375,0.454,0,30
STU_0282,7,2026-01-20T17:26:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.651,1.636,-0.395,0.643,0,28
STU_0282,8,2026-01-20T17:29:00+00:00,Window Functions,SQL,ITEM_WIND_001,0.302,1.382,-0.415,0.319,1,26
STU_0282,9,2026-01-20T17:34:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_008,0.396,1.491,-0.345,0.54,1,33
STU_0282,10,2026-01-20T17:39:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.593,1.259,-0.275,0.383,0,31
STU_0282,11,2026-01-20T17:42:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_003,0.346,1.687,-0.295,0.217,0,37
STU_0282,12,2026-01-20T17:46:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.788,1.538,-0.315,0.234,0,37
STU_0282,13,2026-01-20T17:50:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_006,-0.363,1.793,-0.335,0.254,1,46
STU_0282,14,2026-01-20T17:54:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_001,0.769,1.736,-0.265,0.154,0,48
STU_0282,15,2026-01-20T17:58:00+00:00,Control Flow & Generators,Python,ITEM_CONT_007,-0.776,1.311,-0.285,0.345,0,33
STU_0282,16,2026-01-20T18:03:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_003,-0.129,1.281,-0.305,0.242,0,40
STU_0282,17,2026-01-20T18:08:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.069,1.337,-0.325,0.165,0,27
STU_0282,18,2026-01-20T18:11:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.365,1.387,-0.345,0.195,0,40
STU_0282,19,2026-01-20T18:15:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.681,1.16,-0.365,0.31,1,49
STU_0282,20,2026-01-20T18:19:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_008,1.03,1.758,-0.295,0.138,0,49
STU_0282,21,2026-01-20T18:22:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_003,-0.413,1.298,-0.315,0.218,0,39
STU_0282,22,2026-01-20T18:26:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_005,-0.459,1.643,-0.335,0.448,1,22
STU_0282,23,2026-01-20T18:28:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.142,1.352,-0.265,0.618,1,42
STU_0282,24,2026-01-20T18:30:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_008,0.791,1.243,-0.195,0.211,1,42
STU_0282,25,2026-01-20T18:34:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_004,1.233,1.585,-0.125,0.404,0,55
STU_0282,26,2026-01-20T18:37:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.046,1.8,-0.145,0.364,1,28
STU_0282,27,2026-01-20T18:41:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_001,0.939,1.417,-0.075,0.552,0,47
STU_0282,28,2026-01-20T18:44:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_003,-0.68,1.389,-0.095,0.408,1,40
STU_0282,29,2026-01-20T18:47:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.265,1.678,-0.025,0.19,1,33
STU_0282,30,2026-01-20T18:49:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_001,0.814,1.134,0.045,0.125,1,46
STU_0282,31,2026-01-20T18:52:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.321,1.606,0.115,0.717,0,44
STU_0282,32,2026-01-20T18:55:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_004,-0.204,1.118,0.095,0.196,0,24
STU_0282,33,2026-01-20T18:57:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_002,-0.429,1.79,0.075,0.177,1,32
STU_0282,34,2026-01-20T18:59:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.08,1.203,0.145,0.148,0,41
STU_0282,35,2026-01-20T19:03:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.956,1.57,0.125,0.395,1,39
STU_0282,36,2026-01-20T19:08:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_007,0.458,1.579,0.195,0.433,0,30
STU_0282,37,2026-01-20T19:10:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.493,1.606,0.175,0.401,0,61
STU_0282,38,2026-01-20T19:14:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_001,0.404,1.298,0.155,0.175,1,37
STU_0282,39,2026-01-20T19:19:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_007,0.863,1.744,0.225,0.416,0,50
STU_0282,40,2026-01-20T19:21:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.537,1.167,0.205,0.39,0,41
STU_0282,41,2026-01-20T19:25:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.136,1.628,0.185,0.133,1,53
STU_0282,42,2026-01-20T19:27:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.153,1.495,0.255,0.646,0,37
STU_0282,43,2026-01-20T19:31:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_006,0.799,1.638,0.235,0.374,0,43
STU_0282,44,2026-01-20T19:33:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_002,0.111,1.148,0.215,0.39,0,46
STU_0282,45,2026-01-20T19:38:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_006,0.338,1.224,0.195,0.351,0,64
STU_0282,46,2026-01-20T19:40:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.916,1.179,0.175,0.352,1,49
STU_0282,47,2026-01-20T19:45:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_001,0.691,1.202,0.245,0.445,0,55
STU_0282,48,2026-01-20T19:49:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.347,1.391,0.225,0.391,0,37
STU_0282,49,2026-01-20T19:54:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.194,1.407,0.205,0.359,0,41
STU_0282,50,2026-01-20T19:59:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_004,0.696,1.717,0.185,0.401,1,36
STU_0283,1,2026-01-06T12:00:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_007,0.973,1.221,-0.129,0.139,0,51
STU_0283,2,2026-01-06T12:04:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_007,0.034,1.357,-0.149,0.636,1,48
STU_0283,3,2026-01-06T12:09:00+00:00,Data Types & Mutability,Python,ITEM_DATA_001,-1.848,1.11,-0.079,0.666,0,38
STU_0283,4,2026-01-06T12:13:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.318,1.125,-0.099,0.104,1,43
STU_0283,5,2026-01-06T12:17:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_006,-0.2,1.252,-0.029,0.265,1,53
STU_0283,6,2026-01-06T12:19:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.061,1.744,0.041,0.057,0,43
STU_0283,7,2026-01-06T12:23:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.3,1.394,0.021,0.337,1,25
STU_0283,8,2026-01-06T12:27:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_008,0.185,1.549,0.091,0.08,1,33
STU_0283,9,2026-01-06T12:32:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_004,-0.688,1.77,0.161,0.302,1,36
STU_0283,10,2026-01-06T12:36:00+00:00,Window Functions,SQL,ITEM_WIND_007,0.312,1.297,0.231,0.29,0,36
STU_0283,11,2026-01-06T12:41:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.211,1.507,0.211,0.246,0,41
STU_0283,12,2026-01-06T12:45:00+00:00,Window Functions,SQL,ITEM_WIND_001,0.229,1.786,0.191,0.261,0,36
STU_0283,13,2026-01-06T12:50:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.244,1.342,0.171,0.221,1,58
STU_0283,14,2026-01-06T12:53:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_006,0.224,1.33,0.241,0.319,1,36
STU_0283,15,2026-01-06T12:56:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_005,0.459,1.717,0.311,0.039,1,37
STU_0283,16,2026-01-06T13:00:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_005,0.446,1.267,0.381,0.411,0,42
STU_0283,17,2026-01-06T13:02:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_007,0.553,1.218,0.361,0.384,1,29
STU_0283,18,2026-01-06T13:05:00+00:00,Pandas DataFrames,Python,ITEM_PAND_006,-0.352,1.523,0.431,0.509,0,44
STU_0283,19,2026-01-06T13:08:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_005,1.036,1.284,0.411,0.125,1,45
STU_0283,20,2026-01-06T13:13:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.378,1.711,0.481,0.239,0,55
STU_0283,21,2026-01-06T13:16:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.346,1.308,0.461,0.215,0,34
STU_0283,22,2026-01-06T13:21:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.984,1.215,0.441,0.448,0,45
STU_0283,23,2026-01-06T13:24:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.056,1.79,0.421,0.154,0,53
STU_0283,24,2026-01-06T13:29:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_003,0.972,1.6,0.401,0.353,0,57
STU_0283,25,2026-01-06T13:32:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.666,1.785,0.381,0.133,1,29
STU_0283,26,2026-01-06T13:36:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_005,0.912,1.74,0.451,0.317,1,71
STU_0283,27,2026-01-06T13:40:00+00:00,Control Flow & Generators,Python,ITEM_CONT_003,-0.694,1.107,0.521,0.374,1,33
STU_0283,28,2026-01-06T13:45:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_006,0.498,1.252,0.591,0.681,0,38
STU_0283,29,2026-01-06T13:49:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.271,1.159,0.571,0.289,1,44
STU_0283,30,2026-01-06T13:52:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.651,1.425,0.641,0.358,0,44
STU_0283,31,2026-01-06T13:56:00+00:00,Probability Distributions,Statistics,ITEM_PROB_008,0.038,1.748,0.621,0.352,1,55
STU_0283,32,2026-01-06T13:58:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_006,0.626,1.775,0.691,0.403,0,42
STU_0283,33,2026-01-06T14:01:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_007,1.401,1.207,0.671,0.424,0,42
STU_0283,34,2026-01-06T14:03:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_002,0.34,1.166,0.651,0.37,1,44
STU_0283,35,2026-01-06T14:07:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.148,1.789,0.721,0.381,0,50
STU_0283,36,2026-01-06T14:12:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_004,1.229,1.177,0.701,0.343,1,70
STU_0283,37,2026-01-06T14:14:00+00:00,Window Functions,SQL,ITEM_WIND_006,0.59,1.298,0.771,0.235,1,46
STU_0283,38,2026-01-06T14:19:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_006,1.345,1.108,0.841,0.415,1,42
STU_0283,39,2026-01-06T14:22:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_007,0.432,1.602,0.911,0.474,1,56
STU_0283,40,2026-01-06T14:26:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.465,1.542,0.981,0.194,1,34
STU_0283,41,2026-01-06T14:29:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_007,0.849,1.799,1.051,0.362,1,43
STU_0283,42,2026-01-06T14:33:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_003,0.632,1.79,1.121,0.323,0,41
STU_0283,43,2026-01-06T14:38:00+00:00,Probability Distributions,Statistics,ITEM_PROB_004,0.233,1.25,1.101,0.521,0,48
STU_0283,44,2026-01-06T14:43:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_003,0.466,1.263,1.081,0.544,1,41
STU_0283,45,2026-01-06T14:45:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.523,1.764,1.151,0.604,1,39
STU_0283,46,2026-01-06T14:48:00+00:00,Probability Distributions,Statistics,ITEM_PROB_001,0.02,1.182,1.221,0.469,0,51
STU_0283,47,2026-01-06T14:50:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.403,1.126,1.201,0.456,0,16
STU_0283,48,2026-01-06T14:53:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_007,1.026,1.556,1.181,0.139,1,47
STU_0283,49,2026-01-06T14:55:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.636,1.308,1.251,0.29,0,54
STU_0283,50,2026-01-06T14:59:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.214,1.308,1.231,0.514,0,61
STU_0284,1,2026-01-28T14:00:00+00:00,Control Flow & Generators,Python,ITEM_CONT_003,-0.84,1.702,0.023,0.261,0,41
STU_0284,2,2026-01-28T14:02:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_003,-0.409,1.127,0.003,0.248,0,34
STU_0284,3,2026-01-28T14:05:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_002,0.295,1.237,-0.017,0.035,0,52
STU_0284,4,2026-01-28T14:08:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_006,1.28,1.743,-0.037,0.123,1,45
STU_0284,5,2026-01-28T14:13:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _007,-1.446,1.749,0.033,0.05,1,35
STU_0284,6,2026-01-28T14:17:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.314,1.614,0.103,0.172,1,51
STU_0284,7,2026-01-28T14:19:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.471,1.156,0.173,0.066,1,71
STU_0284,8,2026-01-28T14:22:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.498,1.328,0.243,0.292,0,34
STU_0284,9,2026-01-28T14:26:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.562,1.221,0.223,0.235,1,48
STU_0284,10,2026-01-28T14:30:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_005,-0.371,1.489,0.293,0.223,1,48
STU_0284,11,2026-01-28T14:32:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.309,1.361,0.363,0.309,0,69
STU_0284,12,2026-01-28T14:35:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_003,0.415,1.207,0.343,0.36,1,51
STU_0284,13,2026-01-28T14:39:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.336,1.725,0.413,0.278,0,53
STU_0284,14,2026-01-28T14:44:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_004,-0.417,1.759,0.393,0.263,0,44
STU_0284,15,2026-01-28T14:46:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.488,1.658,0.373,0.25,0,76
STU_0284,16,2026-01-28T14:48:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.26,1.49,0.353,0.225,0,58
STU_0284,17,2026-01-28T14:51:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_002,1.114,1.619,0.333,0.203,0,49
STU_0284,18,2026-01-28T14:53:00+00:00,Data Types & Mutability,Python,ITEM_DATA_002,-1.606,1.751,0.313,0.23,0,51
STU_0284,19,2026-01-28T14:56:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_001,0.389,1.687,0.293,0.334,0,34
STU_0284,20,2026-01-28T15:01:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_004,1.426,1.665,0.273,0.182,1,56
STU_0284,21,2026-01-28T15:05:00+00:00,Caching & Consistency,System Design,ITEM_CACH_004,0.318,1.318,0.343,0.61,0,54
STU_0284,22,2026-01-28T15:09:00+00:00,Data Types & Mutability,Python,ITEM_DATA_003,-1.692,1.604,0.323,0.207,1,40
STU_0284,23,2026-01-28T15:13:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_003,0.683,1.582,0.393,0.301,0,45
STU_0284,24,2026-01-28T15:17:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_001,-0.527,1.205,0.373,0.237,1,44
STU_0284,25,2026-01-28T15:19:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _001,0.951,1.731,0.443,0.373,0,55
STU_0284,26,2026-01-28T15:23:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_003,-0.087,1.571,0.423,0.275,0,44
STU_0284,27,2026-01-28T15:26:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.305,1.614,0.403,0.27,0,36
STU_0284,28,2026-01-28T15:29:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_002,1.311,1.241,0.383,0.395,0,60
STU_0284,29,2026-01-28T15:34:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.231,1.564,0.363,0.396,1,37
STU_0284,30,2026-01-28T15:36:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_004,0.05,1.489,0.433,0.248,0,53
STU_0284,31,2026-01-28T15:39:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_001,0.177,1.581,0.413,0.361,1,23
STU_0284,32,2026-01-28T15:44:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_004,-0.583,1.777,0.483,0.274,1,40
STU_0284,33,2026-01-28T15:47:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.375,1.371,0.553,0.355,0,50
STU_0284,34,2026-01-28T15:52:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_005,0.941,1.692,0.533,0.351,0,36
STU_0284,35,2026-01-28T15:54:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.318,1.325,0.513,0.379,1,37
STU_0284,36,2026-01-28T15:57:00+00:00,Probability Distributions,Statistics,ITEM_PROB_005,0.165,1.113,0.583,0.387,1,52
STU_0284,37,2026-01-28T15:59:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.172,1.408,0.653,0.08,0,41
