student_id,step,timestamp,concept,skill,item_id,irt_difficulty_b,irt_discrimination_a,student_theta,prior_mastery,is_correct,response_time_sec
STU_0310,21,2026-01-05T12:07:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.669,1.5,1.056,0.84,1,31
STU_0310,22,2026-01-05T12:11:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_005,0.172,1.389,1.126,0.034,1,29
STU_0310,23,2026-01-05T12:13:00+00:00,Control Flow & Generators,Python,ITEM_CONT_007,-0.578,1.686,1.196,0.204,0,54
STU_0310,24,2026-01-05T12:18:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_008,0.475,1.579,1.176,0.508,1,29
STU_0310,25,2026-01-05T12:21:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.337,1.256,1.246,0.429,0,55
STU_0311,1,2026-01-16T20:00:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_003,-0.486,1.118,-0.642,0.38,1,34
STU_0311,2,2026-01-16T20:05:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.225,1.449,-0.572,0.245,1,41
STU_0311,3,2026-01-16T20:10:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.398,1.346,-0.502,0.389,1,53
STU_0311,4,2026-01-16T20:15:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_008,0.827,1.71,-0.432,0.278,1,30
STU_0311,5,2026-01-16T20:18:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.367,1.698,-0.362,0.375,0,36
STU_0311,6,2026-01-16T20:23:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_002,0.702,1.135,-0.382,0.386,0,47
STU_0311,7,2026-01-16T20:25:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.232,1.239,-0.402,0.528,1,68
STU_0311,8,2026-01-16T20:29:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.95,1.705,-0.332,0.032,0,64
STU_0311,9,2026-01-16T20:31:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_003,0.188,1.615,-0.352,0.499,0,25
STU_0311,10,2026-01-16T20:35:00+00:00,Data Types & Mutability,Python,ITEM_DATA_002,-1.744,1.697,-0.372,0.531,0,24
STU_0311,11,2026-01-16T20:37:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_005,-0.457,1.583,-0.392,0.343,1,48
STU_0311,12,2026-01-16T20:40:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_003,0.971,1.468,-0.322,0.08,0,69
STU_0311,13,2026-01-16T20:42:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_004,1.228,1.182,-0.342,0.425,1,55
STU_0311,14,2026-01-16T20:47:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_005,0.77,1.335,-0.272,0.408,0,51
STU_0311,15,2026-01-16T20:50:00+00:00,Probability Distributions,Statistics,ITEM_PROB_008,0.227,1.55,-0.292,0.337,1,51
STU_0311,16,2026-01-16T20:54:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.158,1.325,-0.222,0.618,1,37
STU_0311,17,2026-01-16T20:57:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.667,1.572,-0.152,0.35,1,54
STU_0311,18,2026-01-16T21:02:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_006,0.821,1.403,-0.082,0.367,1,52
STU_0311,19,2026-01-16T21:04:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_006,0.259,1.72,-0.012,0.449,0,55
STU_0311,20,2026-01-16T21:06:00+00:00,Data Types & Mutability,Python,ITEM_DATA_004,-1.697,1.359,-0.032,0.478,1,37
STU_0311,21,2026-01-16T21:08:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.686,1.11,0.038,0.492,1,27
STU_0311,22,2026-01-16T21:11:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_003,0.811,1.319,0.108,0.481,1,44
STU_0311,23,2026-01-16T21:13:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _006,1.083,1.182,0.178,0.475,0,34
STU_0311,24,2026-01-16T21:18:00+00:00,Data Types & Mutability,Python,ITEM_DATA_007,-1.862,1.794,0.158,0.572,1,30
STU_0311,25,2026-01-16T21:21:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_004,0.43,1.463,0.228,0.183,0,56
STU_0312,1,2026-01-15T13:00:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.541,1.32,0.835,0.623,1,35
STU_0312,2,2026-01-15T13:03:00+00:00,Probability Distributions,Statistics,ITEM_PROB_004,0.136,1.205,0.905,0.372,0,32
STU_0312,3,2026-01-15T13:08:00+00:00,Window Functions,SQL,ITEM_WIND_004,0.581,1.131,0.885,0.53,1,63
STU_0312,4,2026-01-15T13:10:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.296,1.57,0.955,0.628,1,45
STU_0312,5,2026-01-15T13:13:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.46,1.16,1.025,0.707,1,53
STU_0312,6,2026-01-15T13:16:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.158,1.305,1.095,0.341,1,46
STU_0312,7,2026-01-15T13:21:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_005,-0.498,1.754,1.165,0.445,1,25
STU_0312,8,2026-01-15T13:26:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_001,-0.444,1.273,1.235,0.545,1,23
STU_0312,9,2026-01-15T13:31:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_007,-0.097,1.453,1.305,0.172,1,44
STU_0312,10,2026-01-15T13:33:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.35,1.559,1.375,0.345,1,37
STU_0312,11,2026-01-15T13:35:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _006,-1.62,1.378,1.445,0.242,1,55
STU_0312,12,2026-01-15T13:40:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.44,1.551,1.515,0.759,0,49
STU_0312,13,2026-01-15T13:43:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_002,0.116,1.399,1.495,0.695,0,25
STU_0312,14,2026-01-15T13:46:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_005,0.756,1.125,1.475,0.16,1,62
STU_0312,15,2026-01-15T13:50:00+00:00,Caching & Consistency,System Design,ITEM_CACH_003,0.373,1.157,1.545,0.508,1,53
STU_0312,16,2026-01-15T13:53:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.32,1.588,1.615,0.665,1,52
STU_0312,17,2026-01-15T13:56:00+00:00,Window Functions,SQL,ITEM_WIND_006,0.209,1.412,1.685,0.614,1,63
STU_0312,18,2026-01-15T13:59:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.3,1.426,1.755,0.228,0,41
STU_0312,19,2026-01-15T14:03:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_003,1.159,1.586,1.735,0.53,1,59
STU_0312,20,2026-01-15T14:07:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.808,1.248,1.805,0.311,0,43
STU_0312,21,2026-01-15T14:09:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_002,0.465,1.731,1.785,0.512,0,41
STU_0312,22,2026-01-15T14:13:00+00:00,Control Flow & Generators,Python,ITEM_CONT_006,-0.803,1.37,1.765,0.691,1,38
STU_0312,23,2026-01-15T14:18:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_004,0.742,1.12,1.835,0.509,1,43
STU_0312,24,2026-01-15T14:20:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_001,-0.24,1.598,1.905,0.463,1,35
STU_0312,25,2026-01-15T14:25:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _007,-1.686,1.782,1.975,0.378,1,24
STU_0313,1,2026-01-31T20:00:00+00:00,Pandas DataFrames,Python,ITEM_PAND_003,-0.013,1.191,0.444,0.499,1,27
STU_0313,2,2026-01-31T20:02:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.558,1.37,0.514,0.171,0,35
STU_0313,3,2026-01-31T20:05:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_002,-0.551,1.562,0.494,0.676,1,20
STU_0313,4,2026-01-31T20:10:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.105,1.267,0.564,0.589,0,49
STU_0313,5,2026-01-31T20:13:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _007,1.161,1.483,0.544,0.25,0,58
STU_0313,6,2026-01-31T20:18:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.455,1.786,0.524,0.759,1,37
STU_0313,7,2026-01-31T20:23:00+00:00,Caching & Consistency,System Design,ITEM_CACH_002,0.37,1.218,0.594,0.554,1,55
STU_0313,8,2026-01-31T20:25:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.342,1.373,0.664,0.07,0,56
STU_0313,9,2026-01-31T20:28:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_007,-0.693,1.228,0.644,0.154,0,45
STU_0313,10,2026-01-31T20:31:00+00:00,Probability Distributions,Statistics,ITEM_PROB_003,0.085,1.12,0.624,0.047,0,32
STU_0313,11,2026-01-31T20:33:00+00:00,Data Types & Mutability,Python,ITEM_DATA_008,-1.729,1.468,0.604,0.043,1,33
STU_0313,12,2026-01-31T20:37:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _007,-1.304,1.306,0.674,0.318,0,47
STU_0313,13,2026-01-31T20:41:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_007,1.101,1.452,0.654,0.249,1,34
STU_0313,14,2026-01-31T20:44:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _007,1.03,1.131,0.724,0.225,1,38
STU_0313,15,2026-01-31T20:48:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_005,1.22,1.414,0.794,0.733,1,45
STU_0313,16,2026-01-31T20:53:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _003,-1.635,1.596,0.864,0.286,1,47
STU_0313,17,2026-01-31T20:56:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_001,1.04,1.611,0.934,0.781,0,60
STU_0313,18,2026-01-31T21:00:00+00:00,Data Types & Mutability,Python,ITEM_DATA_007,-1.998,1.334,0.914,0.215,1,39
STU_0313,19,2026-01-31T21:03:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.617,1.308,0.984,0.546,1,39
STU_0313,20,2026-01-31T21:07:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.806,1.346,1.054,0.379,1,43
STU_0313,21,2026-01-31T21:10:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.397,1.798,1.124,0.08,0,58
STU_0313,22,2026-01-31T21:13:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_005,-0.266,1.38,1.104,0.735,1,42
STU_0313,23,2026-01-31T21:16:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.318,1.205,1.174,0.802,1,67
STU_0313,24,2026-01-31T21:20:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.31,1.711,1.244,0.53,1,44
STU_0313,25,2026-01-31T21:22:00+00:00,Caching & Consistency,System Design,ITEM_CACH_002,0.341,1.697,1.314,0.634,1,33
STU_0314,1,2026-02-05T20:00:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_003,0.178,1.649,-0.596,0.33,0,49
STU_0314,2,2026-02-05T20:02:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_002,0.003,1.778,-0.616,0.25,0,35
STU_0314,3,2026-02-05T20:06:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_002,0.789,1.469,-0.636,0.719,1,62
STU_0314,4,2026-02-05T20:08:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_004,-0.466,1.587,-0.566,0.695,1,38
STU_0314,5,2026-02-05T20:13:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,0.192,1.782,-0.496,0.297,0,51
STU_0314,6,2026-02-05T20:16:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.076,1.246,-0.516,0.595,1,62
STU_0314,7,2026-02-05T20:20:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.041,1.791,-0.446,0.225,1,50
STU_0314,8,2026-02-05T20:24:00+00:00,Data Types & Mutability,Python,ITEM_DATA_003,-1.683,1.217,-0.376,0.304,1,35
STU_0314,9,2026-02-05T20:27:00+00:00,Data Types & Mutability,Python,ITEM_DATA_008,-1.705,1.463,-0.306,0.429,1,34
STU_0314,10,2026-02-05T20:31:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_007,0.39,1.531,-0.236,0.11,0,39
STU_0314,11,2026-02-05T20:34:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,-0.005,1.185,-0.256,0.267,0,28
STU_0314,12,2026-02-05T20:36:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_001,-0.576,1.128,-0.276,0.268,0,20
STU_0314,13,2026-02-05T20:41:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_008,1.131,1.347,-0.296,0.51,1,31
STU_0314,14,2026-02-05T20:44:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _007,-1.31,1.306,-0.226,0.348,1,62
STU_0314,15,2026-02-05T20:46:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,0.928,1.322,-0.156,0.154,0,73
STU_0314,16,2026-02-05T20:49:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_001,0.374,1.536,-0.176,0.365,1,47
STU_0314,17,2026-02-05T20:54:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_004,0.128,1.709,-0.106,0.241,0,46
STU_0314,18,2026-02-05T20:58:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.495,1.215,-0.126,0.424,0,50
STU_0314,19,2026-02-05T21:02:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_005,0.431,1.151,-0.146,0.251,0,44
STU_0314,20,2026-02-05T21:06:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.309,1.743,-0.166,0.145,1,58
STU_0314,21,2026-02-05T21:08:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _004,1.056,1.234,-0.096,0.138,1,54
STU_0314,22,2026-02-05T21:11:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_008,-0.576,1.276,-0.026,0.75,1,30
STU_0314,23,2026-02-05T21:16:00+00:00,Caching & Consistency,System Design,ITEM_CACH_007,0.354,1.791,0.044,0.724,1,24
STU_0314,24,2026-02-05T21:18:00+00:00,Control Flow & Generators,Python,ITEM_CONT_003,-0.814,1.197,0.114,0.429,1,34
STU_0314,25,2026-02-05T21:22:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.314,1.447,0.184,0.476,1,32
STU_0315,1,2026-01-06T13:00:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_006,1.121,1.474,-0.299,0.5,1,29
STU_0315,2,2026-01-06T13:03:00+00:00,Caching & Consistency,System Design,ITEM_CACH_004,0.407,1.383,-0.229,0.429,0,48
STU_0315,3,2026-01-06T13:06:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_005,0.705,1.496,-0.249,0.64,0,44
STU_0315,4,2026-01-06T13:09:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _002,-1.61,1.114,-0.269,0.18,1,54
STU_0315,5,2026-01-06T13:12:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.288,1.433,-0.199,0.386,1,35
STU_0315,6,2026-01-06T13:14:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.816,1.21,-0.129,0.255,1,50
STU_0315,7,2026-01-06T13:16:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_005,-0.442,1.608,-0.059,0.217,0,57
STU_0315,8,2026-01-06T13:18:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.108,1.46,-0.079,0.409,0,71
STU_0315,9,2026-01-06T13:20:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_001,0.955,1.351,-0.099,0.28,0,37
STU_0315,10,2026-01-06T13:23:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.348,1.28,-0.119,0.673,0,22
STU_0315,11,2026-01-06T13:28:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_008,-0.357,1.177,-0.139,0.195,1,36
STU_0315,12,2026-01-06T13:32:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_003,-0.184,1.694,-0.069,0.425,0,34
STU_0315,13,2026-01-06T13:37:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.242,1.517,-0.089,0.375,1,39
STU_0315,14,2026-01-06T13:42:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_008,0.901,1.514,-0.019,0.061,1,50
STU_0315,15,2026-01-06T13:47:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.294,1.669,0.051,0.347,1,35
STU_0315,16,2026-01-06T13:50:00+00:00,Data Types & Mutability,Python,ITEM_DATA_005,-1.873,1.755,0.121,0.438,1,36
STU_0315,17,2026-01-06T13:53:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _002,1.156,1.485,0.191,0.357,0,40
STU_0315,18,2026-01-06T13:55:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_006,-0.049,1.633,0.171,0.391,0,29
STU_0315,19,2026-01-06T13:57:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_001,-0.406,1.485,0.151,0.34,1,37
STU_0315,20,2026-01-06T14:01:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_004,0.346,1.1,0.221,0.387,0,46
STU_0315,21,2026-01-06T14:03:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_001,1.277,1.567,0.201,0.252,0,53
STU_0315,22,2026-01-06T14:08:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _008,-1.403,1.415,0.181,0.327,0,36
STU_0315,23,2026-01-06T14:11:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _004,-1.633,1.301,0.161,0.295,1,40
STU_0315,24,2026-01-06T14:14:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.878,1.125,0.231,0.23,0,36
STU_0315,25,2026-01-06T14:17:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.38,1.663,0.211,0.459,0,43
STU_0316,1,2026-01-04T17:00:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_004,0.247,1.431,-0.066,0.466,0,61
STU_0316,2,2026-01-04T17:04:00+00:00,Window Functions,SQL,ITEM_WIND_005,0.288,1.299,-0.086,0.085,0,49
STU_0316,3,2026-01-04T17:08:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_008,1.21,1.119,-0.106,0.403,0,22
STU_0316,4,2026-01-04T17:13:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,0.174,1.486,-0.126,0.419,0,39
STU_0316,5,2026-01-04T17:18:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_003,-0.311,1.652,-0.146,0.283,1,30
STU_0316,6,2026-01-04T17:21:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_001,0.528,1.431,-0.076,0.596,1,40
STU_0316,7,2026-01-04T17:25:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_001,0.209,1.483,-0.006,0.377,0,49
STU_0316,8,2026-01-04T17:29:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.422,1.73,-0.026,0.357,1,42
STU_0316,9,2026-01-04T17:33:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_003,-0.696,1.779,0.044,0.136,1,50
STU_0316,10,2026-01-04T17:36:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.178,1.105,0.114,0.418,0,33
STU_0316,11,2026-01-04T17:40:00+00:00,Control Flow & Generators,Python,ITEM_CONT_005,-0.587,1.454,0.094,0.383,0,34
STU_0316,12,2026-01-04T17:42:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.397,1.738,0.074,0.622,0,38
STU_0316,13,2026-01-04T17:47:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_007,0.894,1.205,0.054,0.15,0,68
STU_0316,14,2026-01-04T17:50:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_002,0.229,1.707,0.034,0.616,1,41
STU_0316,15,2026-01-04T17:55:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_004,0.008,1.222,0.104,0.34,1,37
STU_0316,16,2026-01-04T17:58:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.844,1.764,0.174,0.135,0,26
STU_0316,17,2026-01-04T18:01:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.163,1.204,0.154,0.567,1,45
STU_0316,18,2026-01-04T18:05:00+00:00,Control Flow & Generators,Python,ITEM_CONT_003,-0.725,1.613,0.224,0.345,0,32
STU_0316,19,2026-01-04T18:09:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.005,1.764,0.204,0.363,1,40
STU_0316,20,2026-01-04T18:13:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_007,1.103,1.788,0.274,0.477,0,54
STU_0316,21,2026-01-04T18:18:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _002,0.923,1.279,0.254,0.304,0,54
STU_0316,22,2026-01-04T18:22:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_006,-0.249,1.15,0.234,0.492,0,49
STU_0316,23,2026-01-04T18:25:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_001,0.593,1.344,0.214,0.095,0,51
STU_0316,24,2026-01-04T18:27:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_007,1.083,1.597,0.194,0.645,1,46
STU_0316,25,2026-01-04T18:31:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_005,1.127,1.28,0.264,0.43,1,59
STU_0317,1,2026-01-11T10:00:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_008,-0.497,1.392,0.784,0.464,1,46
STU_0317,2,2026-01-11T10:02:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.4,1.701,0.854,0.143,0,54
STU_0317,3,2026-01-11T10:05:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_003,0.313,1.193,0.834,0.441,0,63
STU_0317,4,2026-01-11T10:09:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_006,1.053,1.585,0.814,0.148,0,72
STU_0317,5,2026-01-11T10:12:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.557,1.343,0.794,0.265,0,62
STU_0317,6,2026-01-11T10:16:00+00:00,Caching & Consistency,System Design,ITEM_CACH_005,0.245,1.484,0.774,0.178,1,57
STU_0317,7,2026-01-11T10:18:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.506,1.447,0.844,0.39,0,49
STU_0317,8,2026-01-11T10:22:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.896,1.18,0.824,0.494,1,28
STU_0317,9,2026-01-11T10:27:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_006,1.201,1.307,0.894,0.133,1,61
STU_0317,10,2026-01-11T10:31:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _007,-1.368,1.743,0.964,0.635,1,35
STU_0317,11,2026-01-11T10:36:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_004,-0.429,1.452,1.034,0.129,1,62
STU_0317,12,2026-01-11T10:39:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.381,1.469,1.104,0.397,1,31
STU_0317,13,2026-01-11T10:41:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.826,1.38,1.174,0.595,1,55
STU_0317,14,2026-01-11T10:43:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_005,0.08,1.783,1.244,0.213,0,29
STU_0317,15,2026-01-11T10:48:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.332,1.18,1.224,0.672,0,37
STU_0317,16,2026-01-11T10:50:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.22,1.213,1.204,0.613,1,38
STU_0317,17,2026-01-11T10:52:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.372,1.613,1.274,0.469,1,42
STU_0317,18,2026-01-11T10:57:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_007,0.254,1.236,1.344,0.683,1,29
STU_0317,19,2026-01-11T11:01:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.021,1.696,1.414,0.192,1,45
STU_0317,20,2026-01-11T11:06:00+00:00,Control Flow & Generators,Python,ITEM_CONT_006,-0.623,1.158,1.484,0.352,1,22
STU_0317,21,2026-01-11T11:09:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.738,1.143,1.554,0.468,1,52
STU_0317,22,2026-01-11T11:13:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.75,1.586,1.624,0.469,1,32
STU_0317,23,2026-01-11T11:15:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_006,-0.564,1.442,1.694,0.367,1,15
STU_0317,24,2026-01-11T11:20:00+00:00,Control Flow & Generators,Python,ITEM_CONT_002,-0.762,1.636,1.764,0.564,1,14
STU_0317,25,2026-01-11T11:22:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.316,1.226,1.834,0.605,1,61
STU_0318,1,2026-01-12T21:00:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.121,1.569,0.937,0.403,0,38
STU_0318,2,2026-01-12T21:04:00+00:00,Probability Distributions,Statistics,ITEM_PROB_008,0.241,1.382,0.917,0.509,1,53
STU_0318,3,2026-01-12T21:07:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_006,0.002,1.229,0.987,0.559,0,32
STU_0318,4,2026-01-12T21:12:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.535,1.5,0.967,0.226,1,43
STU_0318,5,2026-01-12T21:14:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.112,1.375,1.037,0.597,1,35
STU_0318,6,2026-01-12T21:19:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.139,1.696,1.107,0.67,1,33
STU_0318,7,2026-01-12T21:22:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_004,1.256,1.548,1.177,0.332,1,42
STU_0318,8,2026-01-12T21:25:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_005,-0.292,1.45,1.247,0.389,1,12
